243111
   5.6283435e+05   7.1394906e+06   4.3472916e+02
   5.6241252e+05   7.1394906e+06   4.3000351e+02
   5.6030313e+05   7.1378781e+06   4.4088647e+02
   5.5988125e+05   7.1378781e+06   4.3101157e+02
   5.6030313e+05   7.1382813e+06   4.3400540e+02
   5.5270933e+05   7.1370719e+06   4.3982513e+02
   5.5228743e+05   7.1370718e+06   4.3996933e+02
   5.5270933e+05   7.1374750e+06   4.5248071e+02
   5.5270935e+05   7.1386844e+06   4.5881256e+02
   5.5313127e+05   7.1386844e+06   4.5851889e+02
   5.5270934e+05   7.1382812e+06   4.7056696e+02
   5.5102030e+05   7.1382805e+06   4.6998206e+02
   5.5102032e+05   7.1386837e+06   4.7036057e+02
   5.5144396e+05   7.1386845e+06   4.7026797e+02
   5.6030241e+05   7.1282018e+06   4.1102820e+02
   5.6030321e+05   7.1286064e+06   4.1916000e+02
   5.5650625e+05   7.1338469e+06   4.5037219e+02
   5.5608438e+05   7.1334438e+06   4.4870425e+02
   5.5608438e+05   7.1338469e+06   4.5191690e+02
   5.5313125e+05   7.1338469e+06   4.6104581e+02
   5.5270933e+05   7.1334437e+06   4.4967575e+02
   5.5270933e+05   7.1338469e+06   4.4850354e+02
   5.5439697e+05   7.1286064e+06   4.5439252e+02
   5.5439600e+05   7.1282015e+06   4.5499228e+02
   5.5397413e+05   7.1282015e+06   4.5859265e+02
   5.5650625e+05   7.1314281e+06   4.2557535e+02
   5.5608438e+05   7.1310250e+06   4.3068402e+02
   5.5608438e+05   7.1314281e+06   4.2858554e+02
   5.5819375e+05   7.1362656e+06   4.4798309e+02
   5.5777188e+05   7.1358625e+06   4.6045282e+02
   5.5777188e+05   7.1362656e+06   4.4764508e+02
   5.5144385e+05   7.1290094e+06   4.6048831e+02
   5.5186567e+05   7.1294125e+06   4.5100015e+02
   5.5186557e+05   7.1290093e+06   4.5098849e+02
   5.5735093e+05   7.1402987e+06   4.1317764e+02
   5.5439688e+05   7.1338469e+06   4.6790414e+02
   5.5397500e+05   7.1338469e+06   4.6104602e+02
   5.5439688e+05   7.1342500e+06   4.6009158e+02
   5.6283434e+05   7.1318312e+06   4.1100000e+02
   5.6283434e+05   7.1314281e+06   4.1100998e+02
   5.6241257e+05   7.1314282e+06   4.1100012e+02
   5.5608438e+05   7.1382813e+06   4.5177588e+02
   5.5608438e+05   7.1378781e+06   4.4098120e+02
   5.5566250e+05   7.1378781e+06   4.4057703e+02
   5.5144395e+05   7.1378782e+06   4.5182254e+02
   5.5186565e+05   7.1378781e+06   4.4790805e+02
